anchor_path,positive_path,negative_path
F:\DATASET\VGGFace2\dataset\train\n000385\0006_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000385\0129_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000455\0045_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000066\0073_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000066\0068_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000442\0048_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000164\0222_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000164\0074_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000264\0034_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000355\0102_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000355\0070_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000352\0155_04.jpg
F:\DATASET\VGGFace2\dataset\train\n000142\0292_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000142\0249_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000271\0280_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000239\0258_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000239\0159_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000096\0237_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000108\0250_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000108\0297_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000354\0202_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000127\0162_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000127\0054_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000303\0011_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000447\0220_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000447\0208_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000254\0248_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000398\0041_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000398\0007_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000039\0133_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000131\0226_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000131\0111_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000258\0155_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000261\0367_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000261\0237_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000175\0073_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000476\0096_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000476\0118_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000281\0023_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000235\0289_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000235\0185_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000026\0035_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000265\0057_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000265\0318_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000487\0291_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000046\0115_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000046\0261_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000245\0051_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000279\0108_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000279\0102_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000496\0030_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000132\0155_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000132\0330_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000138\0478_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000069\0092_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000069\0457_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000375\0144_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000276\0131_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000276\0071_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000134\0009_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000450\0073_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000450\0260_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000036\0134_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000174\0225_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000174\0262_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000357\0177_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000264\0237_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000264\0213_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000437\0076_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000257\0072_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000257\0227_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000139\0283_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000193\0151_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000193\0100_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000468\0068_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000176\0039_03.jpg,F:\DATASET\VGGFace2\dataset\train\n000176\0326_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000311\0033_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000332\0269_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000332\0241_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000335\0114_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000372\0407_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000372\0137_04.jpg,F:\DATASET\VGGFace2\dataset\train\n000443\0080_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000408\0348_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000408\0163_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000429\0113_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000397\0326_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000397\0096_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000044\0147_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000461\0045_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000461\0153_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000068\0044_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000315\0121_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000315\0085_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000341\0443_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000060\0046_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000060\0451_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000070\0297_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000260\0023_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000260\0225_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000287\0071_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000359\0519_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000359\0257_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000431\0327_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000079\0170_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000079\0013_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000471\0177_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000208\0118_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000208\0088_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000265\0542_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000004\0014_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000004\0050_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000241\0294_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000025\0068_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000025\0282_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000263\0355_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000370\0015_03.jpg,F:\DATASET\VGGFace2\dataset\train\n000370\0131_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000176\0061_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000235\0164_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000235\0042_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000146\0106_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000499\0125_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000499\0102_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000228\0270_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000266\0310_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000266\0671_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000042\0414_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000316\0187_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000316\0340_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000354\0260_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000026\0038_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000026\0033_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000390\0119_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000326\0562_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000326\0126_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000237\0110_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000038\0110_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000038\0319_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000115\0227_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000249\0268_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000249\0032_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000329\0264_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000446\0162_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000446\0102_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000456\0456_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000262\0011_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000262\0054_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000493\0013_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000277\0398_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000277\0498_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000471\0133_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000417\0075_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000417\0009_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000384\0195_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000386\0013_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000386\0477_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000408\0016_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000317\0077_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000317\0065_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000249\0260_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000434\0433_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000434\0246_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000115\0155_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000218\0368_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000218\0041_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000011\0226_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000446\0048_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000446\0165_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000466\0172_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000485\0422_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000485\0018_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000184\0076_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000038\0305_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000038\0146_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000042\0397_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000265\0356_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000265\0196_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000332\0426_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000141\0183_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000141\0085_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000184\0076_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000299\0094_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000299\0018_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000301\0035_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000285\0058_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000285\0228_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000160\0387_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000036\0108_03.jpg,F:\DATASET\VGGFace2\dataset\train\n000036\0013_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000474\0123_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000331\0302_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000331\0124_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000384\0025_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000230\0035_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000230\0026_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000401\0225_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000474\0123_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000474\0127_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000133\0226_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000062\0031_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000062\0226_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000476\0455_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000440\0174_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000440\0242_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000093\0030_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000130\0101_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000130\0088_03.jpg,F:\DATASET\VGGFace2\dataset\train\n000004\0271_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000484\0168_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000484\0047_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000388\0340_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000444\0205_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000444\0021_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000342\0073_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000351\0006_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000351\0141_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000108\0379_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000154\0362_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000154\0045_03.jpg,F:\DATASET\VGGFace2\dataset\train\n000309\0165_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000119\0083_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000119\0063_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000051\0120_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000033\0042_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000033\0050_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000360\0026_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000140\0040_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000140\0135_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000165\0041_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000079\0062_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000079\0284_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000037\0092_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000459\0149_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000459\0522_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000487\0102_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000369\0122_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000369\0094_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000004\0054_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000228\0353_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000228\0036_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000270\0258_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000086\0022_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000086\0005_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000025\0133_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000386\0139_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000386\0003_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000089\0112_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000379\0296_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000379\0108_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000023\0153_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000294\0073_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000294\0409_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000401\0212_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000344\0393_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000344\0232_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000015\0018_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000487\0260_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000487\0150_03.jpg,F:\DATASET\VGGFace2\dataset\train\n000483\0204_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000490\0078_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000490\0171_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000244\0373_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000288\0364_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000288\0247_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000416\0261_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000164\0024_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000164\0211_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000162\0165_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000497\0290_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000497\0333_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000140\0300_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000300\0176_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000300\0562_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000484\0440_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000493\0151_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000493\0357_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000214\0208_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000152\0006_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000152\0036_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000186\0132_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000383\0318_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000383\0048_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000490\0019_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000470\0100_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000470\0054_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000362\0055_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000215\0360_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000215\0050_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000154\0385_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000271\0109_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000271\0306_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000207\0249_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000216\0116_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000216\0027_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000432\0099_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000375\0204_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000375\0177_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000089\0044_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000296\0160_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000296\0072_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000429\0156_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000208\0171_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000208\0134_03.jpg,F:\DATASET\VGGFace2\dataset\train\n000131\0055_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000123\0210_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000123\0202_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000406\0060_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000184\0019_03.jpg,F:\DATASET\VGGFace2\dataset\train\n000184\0241_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000348\0278_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000070\0046_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000070\0275_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000326\0242_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000334\0139_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000334\0151_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000205\0068_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000294\0001_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000294\0010_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000090\0073_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000139\0171_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000139\0163_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000464\0160_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000415\0070_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000415\0390_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000490\0070_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000115\0162_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000115\0152_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000481\0080_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000257\0216_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000257\0263_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000292\0041_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000061\0059_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000061\0161_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000415\0145_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000026\0354_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000026\0068_04.jpg,F:\DATASET\VGGFace2\dataset\train\n000079\0227_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000072\0274_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000072\0006_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000449\0165_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000406\0057_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000406\0050_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000168\0050_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000409\0045_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000409\0055_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000416\0010_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000058\0098_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000058\0328_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000326\0350_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000449\0036_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000449\0114_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000216\0321_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000211\0258_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000211\0252_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000226\0018_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000238\0251_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000238\0012_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000128\0125_03.jpg
F:\DATASET\VGGFace2\dataset\train\n000202\0115_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000202\0243_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000281\0124_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000314\0358_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000314\0649_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000352\0040_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000120\0294_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000120\0074_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000277\0474_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000230\0112_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000230\0196_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000084\0067_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000207\0029_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000207\0017_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000319\0334_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000139\0170_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000139\0084_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000098\0479_02.jpg
F:\DATASET\VGGFace2\dataset\train\n000048\0162_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000048\0032_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000424\0092_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000216\0006_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000216\0322_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000112\0105_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000002\0023_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000002\0106_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000227\0193_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000299\0235_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000299\0108_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000478\0029_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000134\0188_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000134\0190_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000144\0141_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000472\0108_03.jpg,F:\DATASET\VGGFace2\dataset\train\n000472\0017_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000202\0014_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000053\0273_02.jpg,F:\DATASET\VGGFace2\dataset\train\n000053\0031_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000077\0006_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000497\0369_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000497\0399_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000122\0066_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000266\0303_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000266\0135_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000302\0115_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000473\0327_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000473\0065_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000360\0150_01.jpg
F:\DATASET\VGGFace2\dataset\train\n000334\0076_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000334\0043_01.jpg,F:\DATASET\VGGFace2\dataset\train\n000183\0103_01.jpg
